s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 5.1187981E+001, 7.3000937E+002, 0.0000000E+000,-2.6120868E+002,-4.1589691E+002,-8.8637143E+001,-4.7488937E-002, 0.0000000E+000, 0.0000000E+000,-3.0371496E+001,-3.5780849E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1252029E+001, 7.2194569E+002, 0.0000000E+000,-2.6183199E+002,-4.1876155E+002,-8.9345174E+001,-4.7437095E-002, 0.0000000E+000, 0.0000000E+000,-4.2043643E+001,-4.8040463E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1300064E+001, 7.1947652E+002, 0.0000000E+000,-2.6189838E+002,-4.1860609E+002,-9.0149440E+001,-4.7446800E-002, 0.0000000E+000, 0.0000000E+000,-4.6098039E+001,-5.1224838E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1364113E+001, 7.1656600E+002, 0.0000000E+000,-2.6563278E+002,-4.1719169E+002,-9.0604544E+001,-4.7244935E-002, 0.0000000E+000, 0.0000000E+000,-5.0850695E+001,-5.6910264E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1421261E+001, 7.2845030E+002, 0.0000000E+000,-2.6848049E+002,-4.1310175E+002,-9.0671803E+001,-4.7437831E-002, 0.0000000E+000, 0.0000000E+000,-4.2876455E+001,-4.3851184E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1492699E+001, 7.2692408E+002, 0.0000000E+000,-2.7146091E+002,-4.0420450E+002,-9.1665403E+001,-4.7374362E-002, 0.0000000E+000, 0.0000000E+000,-3.3907357E+001,-4.0454102E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1552708E+001, 7.2466213E+002, 0.0000000E+000,-2.7114405E+002,-3.9196570E+002,-9.2917534E+001,-4.7298656E-002, 0.0000000E+000, 0.0000000E+000,-2.8285320E+001,-3.1412459E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1615574E+001, 7.3175069E+002, 0.0000000E+000,-2.6973456E+002,-3.8148079E+002,-9.3790690E+001,-4.7406699E-002, 0.0000000E+000, 0.0000000E+000,-9.5868326E+000,-1.3302753E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1661114E+001, 7.3401882E+002, 0.0000000E+000,-2.7037144E+002,-3.7358100E+002,-9.3373768E+001,-4.7413664E-002, 0.0000000E+000, 0.0000000E+000,-2.8744367E-001,-3.3548025E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1731667E+001, 7.3607775E+002, 0.0000000E+000,-2.7258682E+002,-3.6481744E+002,-9.3379738E+001,-4.7418785E-002, 0.0000000E+000, 0.0000000E+000, 1.2104392E+001, 5.2463410E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1786072E+001, 7.4193897E+002, 0.0000000E+000,-2.7289572E+002,-3.5607955E+002,-9.3818300E+001,-4.7333997E-002, 0.0000000E+000, 0.0000000E+000, 2.1686235E+001, 1.9098069E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1846966E+001, 7.4887414E+002, 0.0000000E+000,-2.7533582E+002,-3.5022866E+002,-9.2726168E+001,-4.7334158E-002, 0.0000000E+000, 0.0000000E+000, 3.5434237E+001, 3.0536159E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1900970E+001, 7.5529146E+002, 0.0000000E+000,-2.7773209E+002,-3.4959469E+002,-9.2209172E+001,-4.7297814E-002, 0.0000000E+000, 0.0000000E+000, 4.0305799E+001, 3.5708213E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1971695E+001, 7.5248277E+002, 0.0000000E+000,-2.8300532E+002,-3.5273636E+002,-9.1710506E+001,-4.7255115E-002, 0.0000000E+000, 0.0000000E+000, 3.3749843E+001, 2.4983335E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2028275E+001, 7.5998285E+002, 0.0000000E+000,-2.8628599E+002,-3.5887831E+002,-9.1575072E+001,-4.7145447E-002, 0.0000000E+000, 0.0000000E+000, 2.5629047E+001, 2.3196339E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2084854E+001, 7.5663710E+002, 0.0000000E+000,-2.8837897E+002,-3.6631381E+002,-9.0909101E+001,-4.7215687E-002, 0.0000000E+000, 0.0000000E+000, 1.9698187E+001, 1.0988007E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2141430E+001, 7.5637001E+002, 0.0000000E+000,-2.8912854E+002,-3.7104832E+002,-9.0043409E+001,-4.7122692E-002, 0.0000000E+000, 0.0000000E+000, 9.5513722E+000, 6.1026167E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2212154E+001, 7.7363995E+002, 0.0000000E+000,-2.8848835E+002,-3.7572588E+002,-9.0432398E+001,-4.7183188E-002, 0.0000000E+000, 0.0000000E+000, 1.8776083E+001, 1.8946148E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2268734E+001, 7.8746630E+002, 0.0000000E+000,-2.9165421E+002,-3.8256506E+002,-9.0878215E+001,-4.7272949E-002, 0.0000000E+000, 0.0000000E+000, 3.1226973E+001, 2.2321541E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2325314E+001, 7.7197786E+002, 0.0000000E+000,-2.9019048E+002,-3.8730154E+002,-9.1180945E+001,-4.7329777E-002, 0.0000000E+000, 0.0000000E+000, 1.2116930E+001, 3.2575659E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2381889E+001, 7.4790404E+002, 0.0000000E+000,-2.8230434E+002,-3.8639327E+002,-9.1594019E+001,-4.7256228E-002, 0.0000000E+000, 0.0000000E+000,-5.4605579E+000,-1.2434849E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2452614E+001, 7.4484045E+002, 0.0000000E+000,-2.7360157E+002,-3.8089086E+002,-9.1927362E+001,-4.6995760E-002, 0.0000000E+000, 0.0000000E+000, 1.2499987E+000,-1.6263362E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2509193E+001, 7.3866571E+002, 0.0000000E+000,-2.6913290E+002,-3.7538072E+002,-9.2760823E+001,-4.6941475E-002, 0.0000000E+000, 0.0000000E+000, 9.6780402E+000, 1.3443305E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2572056E+001, 7.3210836E+002, 0.0000000E+000,-2.7040208E+002,-3.7301316E+002,-9.3844619E+001,-4.7000589E-002, 0.0000000E+000, 0.0000000E+000, 3.8300313E+000,-5.1984954E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2620770E+001, 7.2397346E+002, 0.0000000E+000,-2.7202000E+002,-3.7013031E+002,-9.4493618E+001,-4.7108197E-002, 0.0000000E+000, 0.0000000E+000,-4.9850312E+000,-1.2717570E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2681667E+001, 7.2807907E+002, 0.0000000E+000,-2.7354447E+002,-3.6440765E+002,-9.5346667E+001,-4.7143088E-002, 0.0000000E+000, 0.0000000E+000, 4.0549502E-001,-5.2668660E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2744999E+001, 7.2917058E+002, 0.0000000E+000,-2.7517786E+002,-3.5937936E+002,-9.4414760E+001,-4.7146626E-002, 0.0000000E+000, 0.0000000E+000, 7.9283805E+000, 1.5146308E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2811981E+001, 7.3467546E+002, 0.0000000E+000,-2.7445515E+002,-3.5777108E+002,-9.4587463E+001,-4.7211337E-002, 0.0000000E+000, 0.0000000E+000, 1.2025818E+001, 7.8145542E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2865570E+001, 7.4544497E+002, 0.0000000E+000,-2.7708314E+002,-3.6061574E+002,-9.3796101E+001,-4.7173495E-002, 0.0000000E+000, 0.0000000E+000, 2.0980127E+001, 1.3902814E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2932556E+001, 7.4534583E+002, 0.0000000E+000,-2.7910204E+002,-3.6768685E+002,-9.3350577E+001,-4.7119869E-002, 0.0000000E+000, 0.0000000E+000, 1.3976844E+001, 5.1592407E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.2983162E+001, 7.4079464E+002, 0.0000000E+000,-2.7651289E+002,-3.7482095E+002,-9.2786085E+001,-4.7150427E-002, 0.0000000E+000, 0.0000000E+000, 2.1618751E+000,-3.3724249E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3042686E+001, 7.3312825E+002, 0.0000000E+000,-2.7030340E+002,-3.8102614E+002,-9.2729621E+001,-4.6992921E-002, 0.0000000E+000, 0.0000000E+000,-3.9374643E+000,-1.0977902E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3105785E+001, 7.2709751E+002, 0.0000000E+000,-2.6409001E+002,-3.8915438E+002,-9.1699496E+001,-4.7162513E-002, 0.0000000E+000, 0.0000000E+000,-1.1752450E+001,-1.7893539E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3167007E+001, 7.3545919E+002, 0.0000000E+000,-2.6316242E+002,-3.9760287E+002,-9.0318591E+001,-4.7359217E-002, 0.0000000E+000, 0.0000000E+000,-9.1597165E+000,-1.5672048E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3222809E+001, 7.3631353E+002, 0.0000000E+000,-2.6388824E+002,-4.0464852E+002,-8.9589140E+001,-4.7530133E-002, 0.0000000E+000, 0.0000000E+000,-1.9260201E+001,-2.1859909E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3292564E+001, 7.3992479E+002, 0.0000000E+000,-2.6360822E+002,-4.1359453E+002,-8.8993931E+001,-4.7581867E-002, 0.0000000E+000, 0.0000000E+000,-2.1481990E+001,-2.6319470E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3348366E+001, 7.4726251E+002, 0.0000000E+000,-2.6258273E+002,-4.2142213E+002,-8.8961357E+001,-4.7451115E-002, 0.0000000E+000, 0.0000000E+000,-2.4086097E+001,-2.5751157E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3404171E+001, 7.6224794E+002, 0.0000000E+000,-2.6279820E+002,-4.2554368E+002,-8.9350955E+001,-4.7523774E-002, 0.0000000E+000, 0.0000000E+000,-1.3781812E+001,-1.5492419E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3473923E+001, 7.7033781E+002, 0.0000000E+000,-2.6431819E+002,-4.2507952E+002,-9.0050285E+001,-4.7408379E-002, 0.0000000E+000, 0.0000000E+000,-4.8770691E+000,-9.1575884E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3529728E+001, 7.7592129E+002, 0.0000000E+000,-2.6653996E+002,-4.2155484E+002,-9.0592011E+001,-4.7355018E-002, 0.0000000E+000, 0.0000000E+000,-9.0911799E-001,-2.8128703E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3585529E+001, 7.8839903E+002, 0.0000000E+000,-2.7005016E+002,-4.1548300E+002,-9.0596496E+001,-4.7377098E-002, 0.0000000E+000, 0.0000000E+000, 1.3589022E+001, 1.2221992E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3649189E+001, 8.0608221E+002, 0.0000000E+000,-2.7526064E+002,-4.0976599E+002,-9.0669956E+001,-4.7308254E-002, 0.0000000E+000, 0.0000000E+000, 3.1675296E+001, 3.0338316E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3709980E+001, 8.1919564E+002, 0.0000000E+000,-2.8215941E+002,-4.1323194E+002,-9.1050004E+001,-4.7364565E-002, 0.0000000E+000, 0.0000000E+000, 3.8934845E+001, 3.2706922E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3762428E+001, 8.1028239E+002, 0.0000000E+000,-2.8457334E+002,-4.1795063E+002,-9.1305985E+001,-4.7404057E-002, 0.0000000E+000, 0.0000000E+000, 2.1952129E+001, 1.6405030E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3827988E+001, 7.9566679E+002, 0.0000000E+000,-2.8052335E+002,-4.1489128E+002,-9.0844261E+001,-4.7360343E-002, 0.0000000E+000, 0.0000000E+000, 1.4098621E+001, 9.3605329E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3880436E+001, 7.8623683E+002, 0.0000000E+000,-2.7841641E+002,-4.0881393E+002,-9.0802042E+001,-4.7511891E-002, 0.0000000E+000, 0.0000000E+000, 1.0722893E+001, 8.1569392E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.3950966E+001, 7.8839991E+002, 0.0000000E+000,-2.8168172E+002,-4.0928174E+002,-9.0696509E+001,-4.7407861E-002, 0.0000000E+000, 0.0000000E+000, 1.2857214E+001, 6.6925330E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4010918E+001, 7.7178181E+002, 0.0000000E+000,-2.8237337E+002,-4.1476858E+002,-9.0794847E+001,-4.7440980E-002, 0.0000000E+000, 0.0000000E+000,-9.2858254E+000,-1.6202427E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4062641E+001, 7.7060898E+002, 0.0000000E+000,-2.7995317E+002,-4.2036564E+002,-9.0650910E+001,-4.7569358E-002, 0.0000000E+000, 0.0000000E+000,-1.8405693E+001,-2.0408314E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4132465E+001, 7.6046182E+002, 0.0000000E+000,-2.7889602E+002,-4.2831380E+002,-9.1319509E+001,-4.7661672E-002, 0.0000000E+000, 0.0000000E+000,-3.0193322E+001,-3.8115174E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4189362E+001, 7.5411249E+002, 0.0000000E+000,-2.7580654E+002,-4.3593218E+002,-9.1610117E+001,-4.7630519E-002, 0.0000000E+000, 0.0000000E+000,-4.5456734E+001,-4.9283979E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4246258E+001, 7.5397340E+002, 0.0000000E+000,-2.7494811E+002,-4.3955521E+002,-9.1442284E+001,-4.7606338E-002, 0.0000000E+000, 0.0000000E+000,-4.8262146E+001,-5.2019811E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4311279E+001, 7.5360050E+002, 0.0000000E+000,-2.7494647E+002,-4.4013696E+002,-8.9945070E+001,-4.7743410E-002, 0.0000000E+000, 0.0000000E+000,-4.8026044E+001,-5.1475751E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4363346E+001, 7.4374033E+002, 0.0000000E+000,-2.7418962E+002,-4.4061134E+002,-8.8902935E+001,-4.7826601E-002, 0.0000000E+000, 0.0000000E+000,-5.4369272E+001,-6.0011399E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4433193E+001, 7.3516971E+002, 0.0000000E+000,-2.6832771E+002,-4.3948259E+002,-8.9046754E+001,-4.7820413E-002, 0.0000000E+000, 0.0000000E+000,-5.9693942E+001,-6.1735172E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4489071E+001, 7.3964759E+002, 0.0000000E+000,-2.6642221E+002,-4.3542872E+002,-8.8667906E+001,-4.7816731E-002, 0.0000000E+000, 0.0000000E+000,-4.9979451E+001,-5.0919059E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4544949E+001, 7.4102768E+002, 0.0000000E+000,-2.6780491E+002,-4.2796490E+002,-8.8968329E+001,-4.7917159E-002, 0.0000000E+000, 0.0000000E+000,-4.2421101E+001,-4.3758374E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4600826E+001, 7.4515274E+002, 0.0000000E+000,-2.6904601E+002,-4.1718139E+002,-9.0078079E+001,-4.7767939E-002, 0.0000000E+000, 0.0000000E+000,-2.8030179E+001,-3.1200508E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4666046E+001, 7.4066423E+002, 0.0000000E+000,-2.6951768E+002,-4.0578204E+002,-9.0658379E+001,-4.7684435E-002, 0.0000000E+000, 0.0000000E+000,-2.1746463E+001,-2.5341553E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4728180E+001, 7.4273403E+002, 0.0000000E+000,-2.7110817E+002,-3.9917035E+002,-9.1016212E+001,-4.7692648E-002, 0.0000000E+000, 0.0000000E+000,-1.3998860E+001,-1.8608390E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4790318E+001, 7.3653890E+002, 0.0000000E+000,-2.7035642E+002,-3.9813987E+002,-9.0731537E+001,-4.7668442E-002, 0.0000000E+000, 0.0000000E+000,-1.7147316E+001,-2.2736595E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4844997E+001, 7.2568089E+002, 0.0000000E+000,-2.6888312E+002,-3.9800150E+002,-9.0715542E+001,-4.7592715E-002, 0.0000000E+000, 0.0000000E+000,-2.6361863E+001,-3.1966865E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4913345E+001, 7.2279483E+002, 0.0000000E+000,-2.7011179E+002,-3.9619631E+002,-9.0207457E+001,-4.7454249E-002, 0.0000000E+000, 0.0000000E+000,-2.9238730E+001,-3.3768186E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.4968025E+001, 7.3380787E+002, 0.0000000E+000,-2.7184502E+002,-3.9421647E+002,-8.9268413E+001,-4.7545032E-002, 0.0000000E+000, 0.0000000E+000,-2.2988556E+001,-2.1569576E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5022705E+001, 7.5567033E+002, 0.0000000E+000,-2.7602060E+002,-3.9813441E+002,-8.9547321E+001,-4.7566372E-002, 0.0000000E+000, 0.0000000E+000,-5.6430683E+000,-8.0795728E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5091057E+001, 7.6000261E+002, 0.0000000E+000,-2.7759257E+002,-4.0863914E+002,-8.9739519E+001,-4.7753233E-002, 0.0000000E+000, 0.0000000E+000,-1.2128424E+001,-1.6016376E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5145737E+001, 7.6792407E+002, 0.0000000E+000,-2.7689229E+002,-4.1953765E+002,-8.9417802E+001,-4.7780953E-002, 0.0000000E+000, 0.0000000E+000,-1.4511607E+001,-1.7971456E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5200417E+001, 7.5895343E+002, 0.0000000E+000,-2.7412143E+002,-4.2486660E+002,-8.9823150E+001,-4.7764163E-002, 0.0000000E+000, 0.0000000E+000,-2.3928701E+001,-2.9905520E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5268764E+001, 7.5448335E+002, 0.0000000E+000,-2.7108207E+002,-4.2446942E+002,-8.9527213E+001,-4.7622610E-002, 0.0000000E+000, 0.0000000E+000,-2.9040556E+001,-3.0642983E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5323444E+001, 7.4863623E+002, 0.0000000E+000,-2.6977963E+002,-4.1988983E+002,-8.9339781E+001,-4.7439782E-002, 0.0000000E+000, 0.0000000E+000,-2.5762627E+001,-3.0420455E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5391796E+001, 7.3772531E+002, 0.0000000E+000,-2.6947118E+002,-4.1096541E+002,-8.9249347E+001,-4.7379284E-002, 0.0000000E+000, 0.0000000E+000,-2.9844499E+001,-3.2008007E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5446476E+001, 7.3615213E+002, 0.0000000E+000,-2.7000345E+002,-4.0276303E+002,-8.9329785E+001,-4.7492769E-002, 0.0000000E+000, 0.0000000E+000,-2.4696091E+001,-2.5991625E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5501156E+001, 7.3903005E+002, 0.0000000E+000,-2.7533231E+002,-3.9852124E+002,-8.9447667E+001,-4.7477783E-002, 0.0000000E+000, 0.0000000E+000,-2.0097767E+001,-2.4318634E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5569504E+001, 7.3561049E+002, 0.0000000E+000,-2.7685736E+002,-3.9362242E+002,-8.9387647E+001,-4.7477426E-002, 0.0000000E+000, 0.0000000E+000,-2.1437182E+001,-2.4304417E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5624184E+001, 7.3427779E+002, 0.0000000E+000,-2.7552731E+002,-3.9067717E+002,-8.9523324E+001,-4.7542537E-002, 0.0000000E+000, 0.0000000E+000,-2.0268319E+001,-2.1497559E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5684334E+001, 7.4426560E+002, 0.0000000E+000,-2.7520285E+002,-3.9106829E+002,-8.9983843E+001,-4.7513558E-002, 0.0000000E+000, 0.0000000E+000,-1.0011592E+001,-1.2036896E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5744480E+001, 7.5383061E+002, 0.0000000E+000,-2.8025604E+002,-3.9427721E+002,-8.9640313E+001,-4.7454900E-002, 0.0000000E+000, 0.0000000E+000,-6.9099386E+000,-1.0390401E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5804630E+001, 7.6258696E+002, 0.0000000E+000,-2.8634247E+002,-3.9676294E+002,-8.9406654E+001,-4.7534950E-002, 0.0000000E+000, 0.0000000E+000,-6.9967794E+000,-9.9726425E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5864777E+001, 7.6563454E+002, 0.0000000E+000,-2.9129768E+002,-3.9653612E+002,-8.9478753E+001,-4.7463090E-002, 0.0000000E+000, 0.0000000E+000,-6.1233660E+000,-1.1725480E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5924923E+001, 7.5481977E+002, 0.0000000E+000,-2.9142631E+002,-3.9355325E+002,-8.9205159E+001,-4.7481241E-002, 0.0000000E+000, 0.0000000E+000,-1.4729637E+001,-1.9412427E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.5985073E+001, 7.5479596E+002, 0.0000000E+000,-2.8746227E+002,-3.8898498E+002,-8.8947205E+001,-4.7591463E-002, 0.0000000E+000, 0.0000000E+000,-8.8527835E+000,-1.0646091E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6045219E+001, 7.5112335E+002, 0.0000000E+000,-2.8499164E+002,-3.8520830E+002,-8.8539086E+001,-4.7565611E-002, 0.0000000E+000, 0.0000000E+000,-5.2934782E+000,-7.6632433E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6105366E+001, 7.4610899E+002, 0.0000000E+000,-2.7930423E+002,-3.8336363E+002,-8.8181944E+001,-4.7497935E-002, 0.0000000E+000, 0.0000000E+000,-2.3703328E-001,-4.7883026E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6165516E+001, 7.2896060E+002, 0.0000000E+000,-2.7157004E+002,-3.8440817E+002,-8.8195442E+001,-4.7355773E-002, 0.0000000E+000, 0.0000000E+000,-8.5177721E+000,-1.5260412E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6227497E+001, 7.2564886E+002, 0.0000000E+000,-2.6579196E+002,-3.8607353E+002,-8.8404727E+001,-4.7241883E-002, 0.0000000E+000, 0.0000000E+000,-1.1915948E+001,-1.4668597E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6280682E+001, 7.3202711E+002, 0.0000000E+000,-2.6796483E+002,-3.8863468E+002,-8.9039058E+001,-4.7421706E-002, 0.0000000E+000, 0.0000000E+000,-1.0026663E+001,-1.3658886E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6350029E+001, 7.3738521E+002, 0.0000000E+000,-2.7106049E+002,-3.9190341E+002,-8.9004574E+001,-4.7404846E-002, 0.0000000E+000, 0.0000000E+000,-9.5323528E+000,-1.4630670E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6404083E+001, 7.3531645E+002, 0.0000000E+000,-2.7062831E+002,-3.9466465E+002,-8.9215331E+001,-4.7220618E-002, 0.0000000E+000, 0.0000000E+000,-1.5148989E+001,-1.9239059E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6460712E+001, 7.3017571E+002, 0.0000000E+000,-2.7100222E+002,-3.9546718E+002,-8.8959363E+001,-4.7128513E-002, 0.0000000E+000, 0.0000000E+000,-2.0231174E+001,-2.5300179E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6531494E+001, 7.2719120E+002, 0.0000000E+000,-2.6885071E+002,-3.9384902E+002,-8.8635464E+001,-4.7122212E-002, 0.0000000E+000, 0.0000000E+000,-2.2340501E+001,-2.4191111E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6588123E+001, 7.3052153E+002, 0.0000000E+000,-2.6632281E+002,-3.9632530E+002,-8.7877407E+001,-4.7212844E-002, 0.0000000E+000, 0.0000000E+000,-1.5277537E+001,-2.0051204E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6644753E+001, 7.2945571E+002, 0.0000000E+000,-2.6783831E+002,-4.0386155E+002,-8.7564377E+001,-4.7007122E-002, 0.0000000E+000, 0.0000000E+000,-2.5199595E+001,-2.9855532E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6701378E+001, 7.3528083E+002, 0.0000000E+000,-2.7164080E+002,-4.1256968E+002,-8.7935656E+001,-4.7121123E-002, 0.0000000E+000, 0.0000000E+000,-3.2206908E+001,-3.6912432E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6762146E+001, 7.4154897E+002, 0.0000000E+000,-2.7297160E+002,-4.1890487E+002,-8.7758244E+001,-4.7093167E-002, 0.0000000E+000, 0.0000000E+000,-3.6733859E+001,-3.8132837E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6832233E+001, 7.5276564E+002, 0.0000000E+000,-2.7412088E+002,-4.1702553E+002,-8.7541656E+001,-4.7275629E-002, 0.0000000E+000, 0.0000000E+000,-2.4471245E+001,-2.5969703E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6883076E+001, 7.5849527E+002, 0.0000000E+000,-2.7688823E+002,-4.1283080E+002,-8.7771565E+001,-4.7242237E-002, 0.0000000E+000, 0.0000000E+000,-1.6371397E+001,-1.9042576E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.6946625E+001, 7.5859159E+002, 0.0000000E+000,-2.7749352E+002,-4.0966149E+002,-8.8216404E+001,-4.7176468E-002, 0.0000000E+000, 0.0000000E+000,-1.4242622E+001,-1.6827007E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.7010178E+001, 7.5661017E+002, 0.0000000E+000,-2.7688758E+002,-4.0764635E+002,-8.8117700E+001,-4.7237463E-002, 0.0000000E+000, 0.0000000E+000,-1.1348074E+001,-1.6088699E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
