s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
 1.6078169E+002, 0.0000000E+000, 0.0000000E+000,-8.8058608E+001,-1.0516238E-001,-7.9668782E+001,-5.3566511E-002,-6.0102762E+001, 0.0000000E+000,-2.2842407E+002,-2.2798888E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.2115830E+004
 1.6095877E+002, 0.0000000E+000, 0.0000000E+000,-8.7407641E+001,-1.0492266E-001,-7.9192544E+001,-5.4001512E-002,-5.9675475E+001, 0.0000000E+000,-2.2680600E+002,-2.2643458E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1939409E+004
 1.6111613E+002, 0.0000000E+000, 0.0000000E+000,-8.6866297E+001,-1.0625991E-001,-7.8807143E+001,-5.2189536E-002,-5.9314561E+001, 0.0000000E+000,-2.2538214E+002,-2.2514645E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1783620E+004
 1.6131281E+002, 0.0000000E+000, 0.0000000E+000,-8.6424591E+001,-1.0662697E-001,-7.8401734E+001,-5.1600326E-002,-5.8974567E+001, 0.0000000E+000,-2.2401123E+002,-2.2395912E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1590116E+004
 1.6146033E+002, 0.0000000E+000, 0.0000000E+000,-8.5920525E+001,-1.0856915E-001,-7.8005908E+001,-5.0000527E-002,-5.8669304E+001, 0.0000000E+000,-2.2298316E+002,-2.2275431E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1445677E+004
 1.6168748E+002, 0.0000000E+000, 0.0000000E+000,-8.5362946E+001,-1.0763365E-001,-7.7568120E+001,-5.0856085E-002,-5.8330908E+001, 0.0000000E+000,-2.2182365E+002,-2.2142046E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1224412E+004
 1.6186598E+002, 0.0000000E+000, 0.0000000E+000,-8.4634594E+001,-1.0742567E-001,-7.7101413E+001,-5.1028429E-002,-5.7880193E+001, 0.0000000E+000,-2.2011333E+002,-2.1977465E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.1051922E+004
 1.6204446E+002, 0.0000000E+000, 0.0000000E+000,-8.3991315E+001,-1.0779238E-001,-7.6694270E+001,-5.0512946E-002,-5.7490543E+001, 0.0000000E+000,-2.1864832E+002,-2.1833443E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0880590E+004
 1.6222296E+002, 0.0000000E+000, 0.0000000E+000,-8.3405155E+001,-1.0768936E-001,-7.6294438E+001,-5.0191774E-002,-5.7118878E+001, 0.0000000E+000,-2.1724169E+002,-2.1697635E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0710384E+004
 1.6240144E+002, 0.0000000E+000, 0.0000000E+000,-8.2886017E+001,-1.0831334E-001,-7.5907907E+001,-5.0073479E-002,-5.6779064E+001, 0.0000000E+000,-2.1598615E+002,-2.1573138E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0541202E+004
 1.6257993E+002, 0.0000000E+000, 0.0000000E+000,-8.2395351E+001,-1.0643593E-001,-7.5529932E+001,-5.1982928E-002,-5.6459885E+001, 0.0000000E+000,-2.1480678E+002,-2.1454359E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0372977E+004
 1.6275842E+002, 0.0000000E+000, 0.0000000E+000,-8.1899095E+001,-1.0584053E-001,-7.5164525E+001,-5.1824390E-002,-5.6145914E+001, 0.0000000E+000,-2.1363605E+002,-2.1336720E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0205686E+004
 1.6293690E+002, 0.0000000E+000, 0.0000000E+000,-8.1371507E+001,-1.0471412E-001,-7.4809477E+001,-5.1884279E-002,-5.5825832E+001, 0.0000000E+000,-2.1243245E+002,-2.1216341E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 5.0039342E+004
 1.6311540E+002, 0.0000000E+000, 0.0000000E+000,-8.0869060E+001,-1.0475085E-001,-7.4457728E+001,-5.0823283E-002,-5.5510302E+001, 0.0000000E+000,-2.1120487E+002,-2.1099266E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9873949E+004
 1.6329388E+002, 0.0000000E+000, 0.0000000E+000,-8.0403078E+001,-1.0218740E-001,-7.4115771E+001,-5.1949062E-002,-5.5213909E+001, 0.0000000E+000,-2.1005140E+002,-2.0988689E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9709444E+004
 1.6347238E+002, 0.0000000E+000, 0.0000000E+000,-7.9948028E+001,-1.0334880E-001,-7.3779835E+001,-5.2918863E-002,-5.4924039E+001, 0.0000000E+000,-2.0896717E+002,-2.0880817E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9545803E+004
 1.6365086E+002, 0.0000000E+000, 0.0000000E+000,-7.9483340E+001,-1.0583359E-001,-7.3453807E+001,-5.0704399E-002,-5.4632328E+001, 0.0000000E+000,-2.0791119E+002,-2.0772601E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9383028E+004
 1.6382935E+002, 0.0000000E+000, 0.0000000E+000,-7.8986081E+001,-1.0681693E-001,-7.3127466E+001,-5.1631446E-002,-5.4327551E+001, 0.0000000E+000,-2.0684621E+002,-2.0659955E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9221151E+004
 1.6400784E+002, 0.0000000E+000, 0.0000000E+000,-7.8509013E+001,-1.0677923E-001,-7.2803219E+001,-5.1589748E-002,-5.4026423E+001, 0.0000000E+000,-2.0573664E+002,-2.0549702E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.9060181E+004
 1.6418633E+002, 0.0000000E+000, 0.0000000E+000,-7.8063887E+001,-1.0738536E-001,-7.2479438E+001,-5.0866565E-002,-5.3740439E+001, 0.0000000E+000,-2.0467421E+002,-2.0444202E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8900066E+004
 1.6436482E+002, 0.0000000E+000, 0.0000000E+000,-7.7625995E+001,-1.0616354E-001,-7.2151415E+001,-5.2159788E-002,-5.3453391E+001, 0.0000000E+000,-2.0362027E+002,-2.0338912E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8740804E+004
 1.6454330E+002, 0.0000000E+000, 0.0000000E+000,-7.7178831E+001,-1.0650393E-001,-7.1823843E+001,-5.1639229E-002,-5.3163810E+001, 0.0000000E+000,-2.0255572E+002,-2.0232463E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8582402E+004
 1.6472180E+002, 0.0000000E+000, 0.0000000E+000,-7.6699892E+001,-1.0707459E-001,-7.1495855E+001,-5.1249508E-002,-5.2864419E+001, 0.0000000E+000,-2.0147450E+002,-2.0121849E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8424883E+004
 1.6490028E+002, 0.0000000E+000, 0.0000000E+000,-7.6241166E+001,-1.0725439E-001,-7.1159690E+001,-5.1575001E-002,-5.2564564E+001, 0.0000000E+000,-2.0037987E+002,-2.0012425E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8268264E+004
 1.6507877E+002, 0.0000000E+000, 0.0000000E+000,-7.5812881E+001,-1.0918807E-001,-7.0807534E+001,-5.0773392E-002,-5.2271715E+001, 0.0000000E+000,-1.9934196E+002,-1.9905209E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.8112518E+004
 1.6525726E+002, 0.0000000E+000, 0.0000000E+000,-7.5391922E+001,-1.1059017E-001,-7.0435842E+001,-5.0218360E-002,-5.1976015E+001, 0.0000000E+000,-1.9828949E+002,-1.9796459E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7957648E+004
 1.6543575E+002, 0.0000000E+000, 0.0000000E+000,-7.4962569E+001,-1.1060136E-001,-7.0054751E+001,-5.0198689E-002,-5.1674594E+001, 0.0000000E+000,-1.9718916E+002,-1.9685271E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7803673E+004
 1.6561424E+002, 0.0000000E+000, 0.0000000E+000,-7.4504965E+001,-1.0996077E-001,-6.9667533E+001,-5.0329474E-002,-5.1362121E+001, 0.0000000E+000,-1.9601690E+002,-1.9569491E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7650620E+004
 1.6579272E+002, 0.0000000E+000, 0.0000000E+000,-7.4067619E+001,-1.0889920E-001,-6.9276620E+001,-5.0249505E-002,-5.1051262E+001, 0.0000000E+000,-1.9480648E+002,-1.9455465E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7498501E+004
 1.6597121E+002, 0.0000000E+000, 0.0000000E+000,-7.3660321E+001,-1.0697861E-001,-6.8883969E+001,-5.0785973E-002,-5.0752472E+001, 0.0000000E+000,-1.9364969E+002,-1.9345453E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7347275E+004
 1.6619104E+002, 0.0000000E+000, 0.0000000E+000,-7.3181732E+001,-1.0772811E-001,-6.8444847E+001,-4.8621812E-002,-5.0421484E+001, 0.0000000E+000,-1.9243849E+002,-1.9220441E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7162214E+004
 1.6635136E+002, 0.0000000E+000, 0.0000000E+000,-7.2906589E+001,-1.0759052E-001,-6.8027043E+001,-4.8232470E-002,-5.0152706E+001, 0.0000000E+000,-1.9139786E+002,-1.9124216E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.7028003E+004
 1.6651170E+002, 0.0000000E+000, 0.0000000E+000,-7.2551472E+001,-1.0687689E-001,-6.7672587E+001,-4.8031052E-002,-4.9895874E+001, 0.0000000E+000,-1.9043668E+002,-1.9027484E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6894469E+004
 1.6668806E+002, 0.0000000E+000, 0.0000000E+000,-7.2154494E+001,-1.0746421E-001,-6.7302003E+001,-4.6804210E-002,-4.9617582E+001, 0.0000000E+000,-1.8938961E+002,-1.8922835E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6748380E+004
 1.6686443E+002, 0.0000000E+000, 0.0000000E+000,-7.1736955E+001,-1.0722269E-001,-6.6920684E+001,-4.6111743E-002,-4.9320190E+001, 0.0000000E+000,-1.8823427E+002,-1.8813116E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6603169E+004
 1.6704079E+002, 0.0000000E+000, 0.0000000E+000,-7.1323566E+001,-1.0631971E-001,-6.6544235E+001,-4.6494180E-002,-4.9023704E+001, 0.0000000E+000,-1.8713366E+002,-1.8704432E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6458830E+004
 1.6727592E+002, 0.0000000E+000, 0.0000000E+000,-7.0899661E+001,-1.0829511E-001,-6.6114199E+001,-4.6297508E-002,-4.8682115E+001, 0.0000000E+000,-1.8582620E+002,-1.8585057E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6267811E+004
 1.6745229E+002, 0.0000000E+000, 0.0000000E+000,-7.0345765E+001,-1.0929407E-001,-6.5695452E+001,-4.6678520E-002,-4.8341032E+001, 0.0000000E+000,-1.8469968E+002,-1.8453822E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.6125489E+004
 1.6762866E+002, 0.0000000E+000, 0.0000000E+000,-6.9967237E+001,-1.0932427E-001,-6.5345681E+001,-4.6499512E-002,-4.8069817E+001, 0.0000000E+000,-1.8371280E+002,-1.8353856E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5983970E+004
 1.6780502E+002, 0.0000000E+000, 0.0000000E+000,-6.9601041E+001,-1.0999113E-001,-6.5006187E+001,-4.6161542E-002,-4.7808300E+001, 0.0000000E+000,-1.8275212E+002,-1.8257168E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5843222E+004
 1.6798138E+002, 0.0000000E+000, 0.0000000E+000,-6.9231562E+001,-1.1061106E-001,-6.4669998E+001,-4.6822778E-002,-4.7547969E+001, 0.0000000E+000,-1.8185139E+002,-1.8160696E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5703238E+004
 1.6815775E+002, 0.0000000E+000, 0.0000000E+000,-6.8843852E+001,-1.1196926E-001,-6.4339000E+001,-4.5656189E-002,-4.7283555E+001, 0.0000000E+000,-1.8089171E+002,-1.8062403E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5564027E+004
 1.6833411E+002, 0.0000000E+000, 0.0000000E+000,-6.8449332E+001,-1.1143835E-001,-6.4013812E+001,-4.5823730E-002,-4.7014476E+001, 0.0000000E+000,-1.7988421E+002,-1.7963488E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5425617E+004
 1.6851047E+002, 0.0000000E+000, 0.0000000E+000,-6.8089258E+001,-1.1152434E-001,-6.3691919E+001,-4.5505099E-002,-4.6760793E+001, 0.0000000E+000,-1.7892428E+002,-1.7869900E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5287956E+004
 1.6868683E+002, 0.0000000E+000, 0.0000000E+000,-6.7740964E+001,-1.0885482E-001,-6.3373355E+001,-4.7866338E-002,-4.6514667E+001, 0.0000000E+000,-1.7799698E+002,-1.7778571E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5151021E+004
 1.6886319E+002, 0.0000000E+000, 0.0000000E+000,-6.7388623E+001,-1.1001482E-001,-6.3060270E+001,-4.8164104E-002,-4.6271435E+001, 0.0000000E+000,-1.7711694E+002,-1.7687851E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.5014800E+004
 1.6905719E+002, 0.0000000E+000, 0.0000000E+000,-6.6948363E+001,-1.1167783E-001,-6.2736111E+001,-4.6996663E-002,-4.5996038E+001, 0.0000000E+000,-1.7616181E+002,-1.7583919E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4865816E+004
 1.6925119E+002, 0.0000000E+000, 0.0000000E+000,-6.6478116E+001,-1.1014592E-001,-6.2414878E+001,-4.7407444E-002,-4.5698854E+001, 0.0000000E+000,-1.7500726E+002,-1.7474940E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4717809E+004
 1.6938052E+002, 0.0000000E+000, 0.0000000E+000,-6.5993425E+001,-1.0879813E-001,-6.2153084E+001,-4.8069577E-002,-4.5467813E+001, 0.0000000E+000,-1.7430296E+002,-1.7377119E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4619535E+004
 1.6956750E+002, 0.0000000E+000, 0.0000000E+000,-6.5817177E+001,-1.0751929E-001,-6.1894605E+001,-4.8647834E-002,-4.5252602E+001, 0.0000000E+000,-1.7327952E+002,-1.7312055E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4478288E+004
 1.6974048E+002, 0.0000000E+000, 0.0000000E+000,-6.5518516E+001,-1.0722290E-001,-6.1602061E+001,-4.8743213E-002,-4.5027585E+001, 0.0000000E+000,-1.7242307E+002,-1.7230413E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4348293E+004
 1.6997112E+002, 0.0000000E+000, 0.0000000E+000,-6.5233235E+001,-1.0657148E-001,-6.1277984E+001,-4.8799893E-002,-4.4779314E+001, 0.0000000E+000,-1.7141645E+002,-1.7144591E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4176000E+004
 1.7014409E+002, 0.0000000E+000, 0.0000000E+000,-6.4794056E+001,-1.0829755E-001,-6.0962083E+001,-4.7947601E-002,-4.4519648E+001, 0.0000000E+000,-1.7054434E+002,-1.7043203E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.4047466E+004
 1.7031705E+002, 0.0000000E+000, 0.0000000E+000,-6.4485655E+001,-1.0898980E-001,-6.0700506E+001,-4.8679809E-002,-4.4308664E+001, 0.0000000E+000,-1.6977869E+002,-1.6965250E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3919543E+004
 1.7049002E+002, 0.0000000E+000, 0.0000000E+000,-6.4176571E+001,-1.1215691E-001,-6.0445228E+001,-4.6942694E-002,-4.4099213E+001, 0.0000000E+000,-1.6903202E+002,-1.6888011E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3792224E+004
 1.7066299E+002, 0.0000000E+000, 0.0000000E+000,-6.3859856E+001,-1.1178644E-001,-6.0190388E+001,-4.6874182E-002,-4.3887394E+001, 0.0000000E+000,-1.6826387E+002,-1.6809630E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3665514E+004
 1.7085327E+002, 0.0000000E+000, 0.0000000E+000,-6.3462478E+001,-1.0967188E-001,-5.9923218E+001,-4.6787833E-002,-4.3648455E+001, 0.0000000E+000,-1.6740154E+002,-1.6719061E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3526863E+004
 1.7104353E+002, 0.0000000E+000, 0.0000000E+000,-6.3036462E+001,-1.0673682E-001,-5.9651922E+001,-4.7874300E-002,-4.3384670E+001, 0.0000000E+000,-1.6641279E+002,-1.6622767E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3389059E+004
 1.7122589E+002, 0.0000000E+000, 0.0000000E+000,-6.2659272E+001,-1.0573855E-001,-5.9387991E+001,-5.0165653E-002,-4.3144556E+001, 0.0000000E+000,-1.6555826E+002,-1.6534772E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3257726E+004
 1.7139240E+002, 0.0000000E+000, 0.0000000E+000,-6.2411319E+001,-1.0748159E-001,-5.9139453E+001,-5.1006814E-002,-4.2950173E+001, 0.0000000E+000,-1.6484306E+002,-1.6465943E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3138375E+004
 1.7155888E+002, 0.0000000E+000, 0.0000000E+000,-6.2163297E+001,-1.0887929E-001,-5.8898832E+001,-5.0216796E-002,-4.2770665E+001, 0.0000000E+000,-1.6418212E+002,-1.6399189E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.3019519E+004
 1.7175232E+002, 0.0000000E+000, 0.0000000E+000,-6.1931109E+001,-1.0702481E-001,-5.8643235E+001,-5.1394069E-002,-4.2592791E+001, 0.0000000E+000,-1.6351793E+002,-1.6332555E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2881999E+004
 1.7191240E+002, 0.0000000E+000, 0.0000000E+000,-6.1667299E+001,-1.0879383E-001,-5.8381069E+001,-5.0151678E-002,-4.2392412E+001, 0.0000000E+000,-1.6276762E+002,-1.6259973E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2768745E+004
 1.7208794E+002, 0.0000000E+000, 0.0000000E+000,-6.1325058E+001,-1.0766728E-001,-5.8135783E+001,-5.0838007E-002,-4.2179564E+001, 0.0000000E+000,-1.6199349E+002,-1.6179891E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2645149E+004
 1.7226347E+002, 0.0000000E+000, 0.0000000E+000,-6.0980621E+001,-1.0529030E-001,-5.7879651E+001,-5.1990145E-002,-4.1954101E+001, 0.0000000E+000,-1.6114017E+002,-1.6097165E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2522212E+004
 1.7249753E+002, 0.0000000E+000, 0.0000000E+000,-6.0528847E+001,-1.0426675E-001,-5.7575488E+001,-5.1765967E-002,-4.1681439E+001, 0.0000000E+000,-1.6014428E+002,-1.5994181E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2359324E+004
 1.7262627E+002, 0.0000000E+000, 0.0000000E+000,-6.0279135E+001,-1.0350022E-001,-5.7300475E+001,-5.2241700E-002,-4.1465515E+001, 0.0000000E+000,-1.5926003E+002,-1.5920087E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2270242E+004
 1.7281935E+002, 0.0000000E+000, 0.0000000E+000,-5.9851261E+001,-1.0392962E-001,-5.7060835E+001,-5.3207262E-002,-4.1231102E+001, 0.0000000E+000,-1.5847013E+002,-1.5830033E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2137327E+004
 1.7301245E+002, 0.0000000E+000, 0.0000000E+000,-5.9484835E+001,-1.0758875E-001,-5.6770505E+001,-5.3545225E-002,-4.0985196E+001, 0.0000000E+000,-1.5763259E+002,-1.5740167E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.2005208E+004
 1.7318205E+002, 0.0000000E+000, 0.0000000E+000,-5.9210202E+001,-1.0999153E-001,-5.6497005E+001,-5.2259037E-002,-4.0771789E+001, 0.0000000E+000,-1.5686499E+002,-1.5664125E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1889799E+004
 1.7335730E+002, 0.0000000E+000, 0.0000000E+000,-5.8953817E+001,-1.1076487E-001,-5.6226436E+001,-5.1865230E-002,-4.0582211E+001, 0.0000000E+000,-1.5621638E+002,-1.5592509E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1771084E+004
 1.7354385E+002, 0.0000000E+000, 0.0000000E+000,-5.8615541E+001,-1.0882534E-001,-5.5941018E+001,-5.3825100E-002,-4.0355094E+001, 0.0000000E+000,-1.5539966E+002,-1.5507430E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1645401E+004
 1.7373041E+002, 0.0000000E+000, 0.0000000E+000,-5.8279112E+001,-1.0696966E-001,-5.5660044E+001,-5.2778457E-002,-4.0123730E+001, 0.0000000E+000,-1.5447329E+002,-1.5422263E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1520447E+004
 1.7391696E+002, 0.0000000E+000, 0.0000000E+000,-5.7961786E+001,-1.0372021E-001,-5.5384109E+001,-5.1960109E-002,-3.9903038E+001, 0.0000000E+000,-1.5354053E+002,-1.5340461E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1396182E+004
 1.7410352E+002, 0.0000000E+000, 0.0000000E+000,-5.7652524E+001,-1.0535460E-001,-5.5112420E+001,-5.2760545E-002,-3.9684010E+001, 0.0000000E+000,-1.5274212E+002,-1.5260707E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1272601E+004
 1.7429007E+002, 0.0000000E+000, 0.0000000E+000,-5.7344918E+001,-1.0459991E-001,-5.4848821E+001,-5.2772501E-002,-3.9470611E+001, 0.0000000E+000,-1.5198873E+002,-1.5182172E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1149684E+004
 1.7447662E+002, 0.0000000E+000, 0.0000000E+000,-5.7019614E+001,-1.0528140E-001,-5.4590591E+001,-5.3477718E-002,-3.9255644E+001, 0.0000000E+000,-1.5122795E+002,-1.5102461E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.1027434E+004
 1.7460100E+002, 0.0000000E+000, 0.0000000E+000,-5.6758196E+001,-1.0481790E-001,-5.4374075E+001,-5.2884496E-002,-3.9055522E+001, 0.0000000E+000,-1.5042408E+002,-1.5034549E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0946392E+004
 1.7480620E+002, 0.0000000E+000, 0.0000000E+000,-5.6456189E+001,-1.0555223E-001,-5.4134527E+001,-5.2970115E-002,-3.8877508E+001, 0.0000000E+000,-1.4986835E+002,-1.4962675E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0813195E+004
 1.7501141E+002, 0.0000000E+000, 0.0000000E+000,-5.6095630E+001,-1.0720033E-001,-5.3840905E+001,-5.3138759E-002,-3.8635705E+001, 0.0000000E+000,-1.4899596E+002,-1.4873258E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0680830E+004
 1.7514822E+002, 0.0000000E+000, 0.0000000E+000,-5.5697500E+001,-1.0856754E-001,-5.3591765E+001,-5.3106118E-002,-3.8434750E+001, 0.0000000E+000,-1.4842245E+002,-1.4788569E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0592953E+004
 1.7535344E+002, 0.0000000E+000, 0.0000000E+000,-5.5512807E+001,-1.0847701E-001,-5.3339741E+001,-5.2645781E-002,-3.8233159E+001, 0.0000000E+000,-1.4753681E+002,-1.4724683E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0461964E+004
 1.7555864E+002, 0.0000000E+000, 0.0000000E+000,-5.5147920E+001,-1.0893930E-001,-5.3035775E+001,-5.1055328E-002,-3.7984736E+001, 0.0000000E+000,-1.4661066E+002,-1.4632843E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0331821E+004
 1.7569545E+002, 0.0000000E+000, 0.0000000E+000,-5.4989884E+001,-1.0534396E-001,-5.2785959E+001,-5.2101902E-002,-3.7810126E+001, 0.0000000E+000,-1.4585674E+002,-1.4574341E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0245512E+004
 1.7590067E+002, 0.0000000E+000, 0.0000000E+000,-5.4627532E+001,-1.0653058E-001,-5.2539991E+001,-5.1252420E-002,-3.7600917E+001, 0.0000000E+000,-1.4513375E+002,-1.4492622E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 4.0116696E+004
 1.7610587E+002, 0.0000000E+000, 0.0000000E+000,-5.4325108E+001,-1.0526477E-001,-5.2244935E+001,-5.0602263E-002,-3.7375588E+001, 0.0000000E+000,-1.4427935E+002,-1.4410150E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9988651E+004
 1.7624268E+002, 0.0000000E+000, 0.0000000E+000,-5.4068095E+001,-1.0529416E-001,-5.1997125E+001,-5.2157627E-002,-3.7166318E+001, 0.0000000E+000,-1.4344862E+002,-1.4338899E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9903809E+004
 1.7644789E+002, 0.0000000E+000, 0.0000000E+000,-5.3799550E+001,-1.0785214E-001,-5.1751019E+001,-5.2031171E-002,-3.6993392E+001, 0.0000000E+000,-1.4295069E+002,-1.4270384E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9777064E+004
 1.7658469E+002, 0.0000000E+000, 0.0000000E+000,-5.3420055E+001,-1.0703458E-001,-5.1508205E+001,-5.1319101E-002,-3.6795781E+001, 0.0000000E+000,-1.4236689E+002,-1.4188239E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9692935E+004
 1.7680659E+002, 0.0000000E+000, 0.0000000E+000,-5.3407976E+001,-1.0432798E-001,-5.1264552E+001,-5.1150048E-002,-3.6630160E+001, 0.0000000E+000,-1.4143472E+002,-1.4145817E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9557356E+004
 1.7698412E+002, 0.0000000E+000, 0.0000000E+000,-5.3155772E+001,-1.0017762E-001,-5.0982572E+001,-5.2912095E-002,-3.6453023E+001, 0.0000000E+000,-1.4082007E+002,-1.4074446E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9449348E+004
 1.7716719E+002, 0.0000000E+000, 0.0000000E+000,-5.2914244E+001,-9.9076113E-002,-5.0729206E+001,-5.3290420E-002,-3.6272202E+001, 0.0000000E+000,-1.4015649E+002,-1.4006802E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 3.9338502E+004
